ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00103863,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00103864,119,104,0,2,0,13,0,0,0,0,0,104,0,13,2,0
S00103865,118,116,0,2,0,0,0,0,0,0,0,116,0,0,2,0
S00103866,108,100,0,0,0,7,0,0,0,1,0,100,1,7,0,0
S00103867,80,76,0,0,0,4,0,0,0,0,0,76,0,4,0,0
S00103868,134,132,0,0,0,0,0,0,0,2,0,132,2,0,0,0
S00103869,101,100,0,1,0,0,0,0,0,0,0,100,0,0,1,0
S00103870,92,89,0,1,0,0,0,1,0,1,0,89,1,1,1,0
S00103871,94,86,0,0,2,4,2,0,0,0,0,86,0,8,0,0
S00103872,120,113,0,1,2,0,0,0,4,0,0,113,0,6,1,0
S00103873,87,86,0,0,0,0,0,0,0,0,1,86,0,0,0,1
S00103874,85,79,0,0,1,0,0,0,0,5,0,79,5,1,0,0
S00103875,108,97,0,1,4,0,1,0,1,4,0,97,4,6,1,0
S00103876,142,126,0,2,6,0,5,0,0,3,0,126,3,11,2,0
S00103877,84,72,0,1,8,0,0,0,1,2,0,72,2,9,1,0
S00103878,169,163,0,1,0,4,1,0,0,0,0,163,0,5,1,0
S00103879,102,95,0,0,4,0,0,1,0,2,0,95,2,5,0,0
S00103880,97,95,0,0,0,0,0,0,1,1,0,95,1,1,0,0
S00103881,98,96,0,0,1,0,0,0,1,0,0,96,0,2,0,0
S00103882,115,111,0,1,0,0,0,3,0,0,0,111,0,3,1,0
S00103883,132,131,0,0,0,0,0,0,0,1,0,131,1,0,0,0
S00103884,107,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0
S00103885,116,104,0,1,8,0,0,0,0,0,3,104,0,8,1,3
S00103886,59,55,0,0,0,3,0,0,0,0,1,55,0,3,0,1
S00103887,67,60,0,2,0,0,0,5,0,0,0,60,0,5,2,0
S00103888,115,105,0,0,6,0,0,3,0,0,1,105,0,9,0,1
S00103889,113,101,0,2,0,0,0,5,0,5,0,101,5,5,2,0
S00103890,78,77,0,0,0,0,0,0,1,0,0,77,0,1,0,0
S00103891,93,81,0,0,3,0,0,0,4,5,0,81,5,7,0,0
S00103892,165,150,0,2,9,0,0,0,4,0,0,150,0,13,2,0
S00103893,144,120,0,1,0,15,0,6,0,0,2,120,0,21,1,2
S00103894,112,107,0,0,1,0,0,3,1,0,0,107,0,5,0,0
S00103895,235,226,0,0,3,3,0,3,0,0,0,226,0,9,0,0
S00103896,104,97,0,0,3,0,0,3,1,0,0,97,0,7,0,0
S00103897,70,63,0,1,0,0,0,2,3,1,0,63,1,5,1,0
S00103898,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00103899,85,73,0,0,0,0,0,12,0,0,0,73,0,12,0,0
S00103900,89,81,0,0,1,5,0,0,0,2,0,81,2,6,0,0
S00103901,88,79,0,0,0,0,0,9,0,0,0,79,0,9,0,0
S00103902,134,128,1,1,0,0,0,0,0,1,3,129,1,0,1,3
S00103903,148,136,0,1,5,0,0,0,5,1,0,136,1,10,1,0
S00103904,109,107,0,0,1,0,0,0,0,0,1,107,0,1,0,1
S00103905,169,154,0,1,4,7,0,0,1,1,1,154,1,12,1,1
S00103906,127,117,0,1,9,0,0,0,0,0,0,117,0,9,1,0
S00103907,131,117,2,1,10,1,0,0,0,0,0,119,0,11,1,0
S00103908,111,92,0,0,6,12,0,0,1,0,0,92,0,19,0,0
S00103909,95,81,0,1,0,13,0,0,0,0,0,81,0,13,1,0
S00103910,86,79,1,4,1,0,0,0,0,1,0,80,1,1,4,0
S00103911,90,81,0,0,5,0,0,0,0,0,4,81,0,5,0,4
S00103912,117,98,0,0,0,18,0,0,0,1,0,98,1,18,0,0
S00103913,80,77,0,0,0,0,0,2,0,1,0,77,1,2,0,0
S00103914,106,86,0,1,4,5,0,0,0,10,0,86,10,9,1,0
S00103915,146,139,0,3,3,0,0,0,0,1,0,139,1,3,3,0
S00103916,95,70,0,0,0,11,0,0,0,14,0,70,14,11,0,0
S00103917,73,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0
S00103918,133,116,0,0,4,5,0,0,7,1,0,116,1,16,0,0
S00103919,139,122,0,1,9,0,0,4,2,1,0,122,1,15,1,0
S00103920,67,61,0,1,0,4,0,0,1,0,0,61,0,5,1,0
S00103921,88,84,0,0,0,0,0,4,0,0,0,84,0,4,0,0
S00103922,100,96,1,0,0,0,0,0,1,0,2,97,0,1,0,2
S00103923,88,78,0,0,0,1,4,1,3,1,0,78,1,9,0,0
S00103924,116,106,0,0,1,0,0,1,0,7,1,106,7,2,0,1
S00103925,115,103,0,0,0,0,0,0,0,6,6,103,6,0,0,6
S00103926,95,86,0,2,0,0,0,0,0,4,3,86,4,0,2,3
S00103927,92,81,0,1,0,0,4,2,2,2,0,81,2,8,1,0
S00103928,101,72,0,0,2,5,3,3,2,8,6,72,8,15,0,6
S00103929,109,95,0,4,0,0,0,5,0,5,0,95,5,5,4,0
S00103930,94,81,0,0,0,1,4,0,4,2,2,81,2,9,0,2
S00103931,107,85,0,0,4,0,0,2,2,7,7,85,7,8,0,7
S00103932,84,75,0,0,4,0,0,0,3,2,0,75,2,7,0,0
S00103933,89,74,0,3,1,1,0,1,5,4,0,74,4,8,3,0
S00103934,103,96,0,0,0,0,0,0,2,2,3,96,2,2,0,3
S00103935,101,94,0,0,0,0,0,1,5,1,0,94,1,6,0,0
S00103936,109,95,0,3,0,1,0,3,4,2,1,95,2,8,3,1
S00103937,100,88,0,3,0,0,0,5,0,3,1,88,3,5,3,1
S00103938,82,67,0,3,1,0,0,4,3,4,0,67,4,8,3,0
S00103939,71,65,0,0,0,0,0,3,3,0,0,65,0,6,0,0
S00103940,81,69,0,1,0,0,0,4,2,0,5,69,0,6,1,5
S00103941,124,110,0,1,0,2,1,0,1,5,4,110,5,4,1,4
S00103942,133,126,0,1,0,0,0,4,1,1,0,126,1,5,1,0
S00103943,146,125,0,0,8,0,0,0,1,8,4,125,8,9,0,4
S00103944,95,90,0,0,0,0,0,0,0,5,0,90,5,0,0,0
S00103945,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00103946,67,67,0,0,0,0,0,0,0,0,0,67,0,0,0,0
S00103947,147,135,0,2,7,0,1,2,0,0,0,135,0,10,2,0
S00103948,64,62,0,2,0,0,0,0,0,0,0,62,0,0,2,0
S00103949,71,69,0,0,0,0,0,0,0,2,0,69,2,0,0,0
S00103950,78,70,0,0,0,1,0,4,3,0,0,70,0,8,0,0
S00103951,105,93,0,6,0,0,0,0,0,1,5,93,1,0,6,5
S00103952,84,73,0,3,0,0,0,1,0,6,1,73,6,1,3,1
S00103953,113,104,0,4,0,0,0,0,0,5,0,104,5,0,4,0
S00103954,106,86,0,0,4,0,1,9,3,3,0,86,3,17,0,0
S00103955,77,76,0,0,0,0,0,0,0,1,0,76,1,0,0,0
S00103956,55,49,0,0,0,1,0,0,3,2,0,49,2,4,0,0
S00103957,134,112,1,2,5,0,0,0,5,9,0,113,9,10,2,0
S00103958,136,120,1,2,4,0,0,3,1,2,3,121,2,8,2,3
S00103959,76,71,0,0,0,0,0,0,0,5,0,71,5,0,0,0
S00103960,93,92,0,1,0,0,0,0,0,0,0,92,0,0,1,0
S00103961,114,113,0,0,0,0,0,0,0,1,0,113,1,0,0,0
S00103962,82,71,0,0,1,0,0,2,0,8,0,71,8,3,0,0
S00103963,96,81,0,0,2,4,5,4,0,0,0,81,0,15,0,0
S00103964,124,117,0,0,2,0,0,0,2,0,3,117,0,4,0,3
S00103965,104,84,0,3,0,1,0,6,1,7,2,84,7,8,3,2
S00103966,89,81,0,0,0,0,0,4,0,4,0,81,4,4,0,0
S00103967,118,109,0,1,3,0,0,0,2,3,0,109,3,5,1,0
S00103968,61,54,0,1,3,1,1,0,1,0,0,54,0,6,1,0
S00103969,121,108,0,0,0,0,0,2,7,0,4,108,0,9,0,4
S00103970,116,110,0,2,0,0,0,2,0,2,0,110,2,2,2,0
S00103971,60,58,0,1,0,0,0,0,0,1,0,58,1,0,1,0
S00103972,130,121,0,1,0,0,0,3,0,5,0,121,5,3,1,0
S00103973,69,67,0,0,0,0,0,2,0,0,0,67,0,2,0,0
S00103974,156,126,0,1,1,12,0,5,6,5,0,126,5,24,1,0
S00103975,104,98,0,0,1,0,0,1,0,4,0,98,4,2,0,0
S00103976,84,84,0,0,0,0,0,0,0,0,0,84,0,0,0,0
S00103977,180,146,0,5,0,0,0,2,0,19,8,146,19,2,5,8
S00103978,153,119,0,0,16,8,0,5,1,3,1,119,3,30,0,1
S00103979,166,129,0,2,0,15,6,4,0,9,1,129,9,25,2,1
S00103980,94,89,0,0,1,1,0,0,2,1,0,89,1,4,0,0
S00103981,137,135,0,0,0,0,0,1,0,0,1,135,0,1,0,1
S00103982,136,133,0,0,1,2,0,0,0,0,0,133,0,3,0,0
S00103983,144,143,0,0,0,0,0,0,0,1,0,143,1,0,0,0
S00103984,93,81,0,0,4,0,2,0,0,6,0,81,6,6,0,0
S00103985,131,123,0,3,0,3,1,0,0,1,0,123,1,4,3,0
S00103986,133,122,0,0,7,0,0,0,3,1,0,122,1,10,0,0
S00103987,112,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0
S00103988,117,112,0,0,1,0,3,0,1,0,0,112,0,5,0,0
S00103989,96,94,0,1,0,0,0,0,0,0,1,94,0,0,1,1
S00103990,108,104,0,1,0,0,1,0,2,0,0,104,0,3,1,0
S00103991,96,93,0,1,0,0,0,0,2,0,0,93,0,2,1,0
S00103992,80,75,0,0,0,3,0,0,0,2,0,75,2,3,0,0
S00103993,101,98,0,0,0,0,0,0,0,2,1,98,2,0,0,1
S00103994,93,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0
S00103995,117,109,1,0,0,0,4,0,0,2,1,110,2,4,0,1
S00103996,151,127,0,2,2,4,0,6,6,3,1,127,3,18,2,1
S00103997,89,74,0,0,6,0,0,1,1,0,7,74,0,8,0,7
S00103998,89,81,0,0,3,2,0,1,1,0,1,81,0,7,0,1
S00103999,94,85,0,0,0,3,0,0,3,3,0,85,3,6,0,0
S00104000,92,79,0,3,4,1,0,0,3,2,0,79,2,8,3,0
S00104001,58,47,1,0,0,0,3,4,3,0,0,48,0,10,0,0
S00104002,124,114,0,7,0,0,0,1,0,2,0,114,2,1,7,0
S00104003,177,161,0,2,4,0,0,2,0,3,5,161,3,6,2,5
S00104004,86,74,0,0,0,0,0,2,0,6,4,74,6,2,0,4
S00104005,139,115,0,2,11,2,9,0,0,0,0,115,0,22,2,0
S00104006,89,78,0,0,6,0,0,5,0,0,0,78,0,11,0,0
S00104007,105,104,0,0,0,0,0,0,0,1,0,104,1,0,0,0
S00104008,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00104009,81,76,0,0,0,0,0,0,0,5,0,76,5,0,0,0
S00104010,164,163,0,0,0,0,0,0,1,0,0,163,0,1,0,0
S00104011,159,156,0,1,0,0,0,0,2,0,0,156,0,2,1,0
S00104012,104,96,0,0,0,4,0,4,0,0,0,96,0,8,0,0
S00104013,98,87,0,1,0,0,0,0,8,1,1,87,1,8,1,1
S00104014,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00104015,84,81,0,1,0,1,0,0,0,0,1,81,0,1,1,1
S00104016,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00104017,181,176,0,0,4,0,0,0,1,0,0,176,0,5,0,0
S00104018,186,173,0,0,1,2,0,6,3,0,1,173,0,12,0,1
S00104019,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00104020,149,147,0,1,1,0,0,0,0,0,0,147,0,1,1,0
S00104021,111,106,0,0,0,0,0,4,0,1,0,106,1,4,0,0
S00104022,110,107,0,0,2,0,0,0,0,0,1,107,0,2,0,1
S00104023,118,117,0,0,0,0,0,0,1,0,0,117,0,1,0,0
S00104024,122,122,0,0,0,0,0,0,0,0,0,122,0,0,0,0
S00104025,168,168,0,0,0,0,0,0,0,0,0,168,0,0,0,0
S00104026,168,160,0,0,0,0,0,0,0,0,8,160,0,0,0,8
S00104027,139,132,0,0,3,1,0,0,0,0,3,132,0,4,0,3
S00104028,59,51,0,0,1,0,0,7,0,0,0,51,0,8,0,0
S00104029,176,164,0,6,3,0,0,0,1,2,0,164,2,4,6,0
S00104030,128,127,0,1,0,0,0,0,0,0,0,127,0,0,1,0
S00104031,102,77,0,1,0,0,0,12,2,0,10,77,0,14,1,10
S00104032,56,48,0,2,0,5,0,0,0,0,1,48,0,5,2,1
S00104033,55,37,0,6,5,1,0,0,0,1,5,37,1,6,6,5
S00104034,144,136,0,1,1,0,0,1,3,0,2,136,0,5,1,2
S00104035,86,80,0,1,2,0,0,0,0,3,0,80,3,2,1,0
S00104036,115,110,0,1,0,3,0,0,0,1,0,110,1,3,1,0
S00104037,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00104038,118,112,2,0,1,0,0,0,1,2,0,114,2,2,0,0
S00104039,121,108,0,0,8,1,0,0,4,0,0,108,0,13,0,0
S00104040,117,112,0,4,0,0,0,1,0,0,0,112,0,1,4,0
S00104041,73,71,0,1,0,0,0,0,0,0,1,71,0,0,1,1
S00104042,97,93,0,1,0,1,0,0,2,0,0,93,0,3,1,0
S00104043,64,64,0,0,0,0,0,0,0,0,0,64,0,0,0,0
S00104044,66,60,0,1,3,0,0,2,0,0,0,60,0,5,1,0
S00104045,68,66,0,0,0,0,0,1,0,1,0,66,1,1,0,0
S00104046,167,162,0,0,0,0,0,4,0,1,0,162,1,4,0,0
S00104047,135,132,0,1,0,0,0,2,0,0,0,132,0,2,1,0
S00104048,74,73,0,0,0,1,0,0,0,0,0,73,0,1,0,0
S00104049,114,110,0,0,3,0,0,0,1,0,0,110,0,4,0,0
S00104050,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00104051,138,133,1,2,0,1,0,0,0,1,0,134,1,1,2,0
S00104052,104,103,0,0,0,0,0,0,1,0,0,103,0,1,0,0
S00104053,99,95,0,0,0,1,0,3,0,0,0,95,0,4,0,0
S00104054,86,77,0,0,0,0,0,0,5,0,4,77,0,5,0,4
S00104055,140,140,0,0,0,0,0,0,0,0,0,140,0,0,0,0
S00104056,97,89,0,3,0,0,0,0,5,0,0,89,0,5,3,0
S00104057,143,141,0,0,0,0,0,1,0,1,0,141,1,1,0,0
S00104058,60,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0
S00104059,96,92,0,0,4,0,0,0,0,0,0,92,0,4,0,0
S00104060,114,111,0,3,0,0,0,0,0,0,0,111,0,0,3,0
S00104061,137,135,0,1,0,0,0,1,0,0,0,135,0,1,1,0
S00104062,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00104063,103,95,0,0,0,0,0,4,1,2,1,95,2,5,0,1
S00104064,101,90,0,1,0,0,0,0,4,3,3,90,3,4,1,3
S00104065,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00104066,112,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0
S00104067,156,156,0,0,0,0,0,0,0,0,0,156,0,0,0,0
S00104068,64,63,0,0,0,0,0,0,0,1,0,63,1,0,0,0
S00104069,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00104070,117,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0
S00104071,110,109,0,0,1,0,0,0,0,0,0,109,0,1,0,0
S00104072,115,109,1,3,1,0,0,0,0,0,1,110,0,1,3,1
S00104073,131,124,0,4,0,0,0,1,1,1,0,124,1,2,4,0
S00104074,80,74,0,2,0,0,0,3,0,0,1,74,0,3,2,1
S00104075,90,89,0,0,0,0,0,0,0,0,1,89,0,0,0,1
S00104076,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00104077,123,120,0,2,0,0,0,0,0,1,0,120,1,0,2,0
S00104078,94,90,0,3,0,0,1,0,0,0,0,90,0,1,3,0
S00104079,81,81,0,0,0,0,0,0,0,0,0,81,0,0,0,0
S00104080,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00104081,86,83,0,1,0,0,0,0,0,0,2,83,0,0,1,2
S00104082,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00104083,107,105,0,0,0,0,0,1,0,0,1,105,0,1,0,1
S00104084,91,89,0,0,1,0,0,0,0,0,1,89,0,1,0,1
S00104085,125,124,0,1,0,0,0,0,0,0,0,124,0,0,1,0
S00104086,118,111,0,0,5,0,0,0,0,2,0,111,2,5,0,0
S00104087,159,157,0,0,0,0,0,1,1,0,0,157,0,2,0,0
S00104088,116,108,0,3,0,0,0,1,0,3,1,108,3,1,3,1
S00104089,132,131,0,0,0,1,0,0,0,0,0,131,0,1,0,0
S00104090,87,79,0,1,3,0,0,1,1,2,0,79,2,5,1,0
S00104091,110,107,0,1,0,0,0,0,1,1,0,107,1,1,1,0
S00104092,147,134,0,4,1,5,0,0,0,3,0,134,3,6,4,0
S00104093,201,179,0,0,7,8,0,4,3,0,0,179,0,22,0,0
S00104094,180,156,0,3,6,0,8,0,7,0,0,156,0,21,3,0
S00104095,123,108,0,0,10,5,0,0,0,0,0,108,0,15,0,0
S00104096,111,98,0,2,0,7,0,1,0,3,0,98,3,8,2,0
S00104097,74,71,0,2,0,0,0,0,0,0,1,71,0,0,2,1
S00104098,56,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0
S00104099,112,106,0,0,0,0,0,3,2,1,0,106,1,5,0,0
S00104100,128,124,0,1,0,0,0,0,1,2,0,124,2,1,1,0
S00104101,125,118,0,0,0,0,7,0,0,0,0,118,0,7,0,0
S00104102,140,139,0,0,0,0,0,0,1,0,0,139,0,1,0,0
S00104103,139,124,0,0,12,0,0,1,0,0,2,124,0,13,0,2
S00104104,87,83,0,0,0,0,0,0,1,3,0,83,3,1,0,0
S00104105,64,60,0,0,0,0,0,0,1,1,2,60,1,1,0,2
S00104106,83,78,0,1,0,0,0,0,0,1,3,78,1,0,1,3
S00104107,138,125,0,1,3,0,0,3,3,0,3,125,0,9,1,3
S00104108,85,83,0,0,0,0,0,2,0,0,0,83,0,2,0,0
S00104109,65,61,0,2,0,0,0,1,1,0,0,61,0,2,2,0
S00104110,95,88,0,0,2,0,0,5,0,0,0,88,0,7,0,0
S00104111,74,74,0,0,0,0,0,0,0,0,0,74,0,0,0,0
S00104112,103,101,0,0,0,0,0,2,0,0,0,101,0,2,0,0
S00104113,115,110,0,1,0,0,0,0,1,0,3,110,0,1,1,3
S00104114,111,107,0,3,0,0,0,1,0,0,0,107,0,1,3,0
S00104115,76,73,1,1,0,0,0,0,1,0,0,74,0,1,1,0
S00104116,163,147,0,1,9,0,0,0,6,0,0,147,0,15,1,0
S00104117,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00104118,96,91,0,0,0,4,0,0,0,1,0,91,1,4,0,0
S00104119,119,107,0,3,5,2,0,0,0,1,1,107,1,7,3,1
S00104120,152,130,0,3,18,0,0,0,1,0,0,130,0,19,3,0
S00104121,88,73,1,4,5,3,0,0,0,2,0,74,2,8,4,0
S00104122,98,93,0,1,1,0,0,1,2,0,0,93,0,4,1,0
S00104123,127,116,0,1,0,2,0,2,2,3,1,116,3,6,1,1
S00104124,166,162,0,0,0,2,0,0,0,2,0,162,2,2,0,0
S00104125,95,90,0,2,0,0,0,3,0,0,0,90,0,3,2,0
S00104126,85,77,0,1,0,0,6,0,0,0,1,77,0,6,1,1
S00104127,74,73,0,1,0,0,0,0,0,0,0,73,0,0,1,0
S00104128,75,72,0,0,0,0,0,3,0,0,0,72,0,3,0,0
S00104129,109,88,0,0,5,7,0,4,3,1,1,88,1,19,0,1
S00104130,60,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0
S00104131,75,66,0,0,0,0,0,0,0,9,0,66,9,0,0,0
S00104132,73,69,0,2,1,1,0,0,0,0,0,69,0,2,2,0
S00104133,80,69,0,1,1,0,2,0,0,6,1,69,6,3,1,1
S00104134,102,94,0,3,1,0,0,1,0,2,1,94,2,2,3,1
S00104135,62,51,0,2,2,4,0,0,0,3,0,51,3,6,2,0
S00104136,96,92,1,0,0,3,0,0,0,0,0,93,0,3,0,0
S00104137,78,71,0,2,0,1,0,0,1,1,2,71,1,2,2,2
S00104138,68,65,0,1,0,1,0,0,0,0,1,65,0,1,1,1
S00104139,88,84,0,1,0,0,0,0,0,2,1,84,2,0,1,1
S00104140,76,68,0,1,0,2,0,2,1,2,0,68,2,5,1,0
S00104141,149,133,0,1,2,6,0,3,1,2,1,133,2,12,1,1
S00104142,60,54,0,2,1,0,1,1,0,1,0,54,1,3,2,0
S00104143,144,119,0,1,5,6,2,4,4,0,3,119,0,21,1,3
S00104144,161,143,0,0,12,0,0,4,0,1,1,143,1,16,0,1
S00104145,121,92,0,0,0,24,5,0,0,0,0,92,0,29,0,0
S00104146,126,101,2,6,1,14,0,1,0,0,1,103,0,16,6,1
S00104147,56,46,0,0,1,3,0,1,4,1,0,46,1,9,0,0
S00104148,102,81,0,0,9,4,0,0,7,1,0,81,1,20,0,0
S00104149,72,65,0,0,1,0,0,1,5,0,0,65,0,7,0,0
S00104150,93,81,0,3,2,0,0,4,1,1,1,81,1,7,3,1
S00104151,147,118,0,0,7,11,1,3,7,0,0,118,0,29,0,0
S00104152,91,81,0,1,1,5,0,2,0,1,0,81,1,8,1,0
S00104153,158,138,0,11,7,0,0,0,0,1,1,138,1,7,11,1
S00104154,113,101,0,1,5,1,0,1,1,3,0,101,3,8,1,0
S00104155,126,119,0,0,6,0,0,0,0,1,0,119,1,6,0,0
S00104156,61,55,0,1,0,0,0,0,4,1,0,55,1,4,1,0
S00104157,83,66,0,2,6,0,0,3,5,0,1,66,0,14,2,1
S00104158,114,89,0,4,6,0,4,3,7,1,0,89,1,20,4,0
S00104159,78,67,0,0,8,0,1,0,0,2,0,67,2,9,0,0
S00104160,128,118,0,0,2,0,0,0,0,2,6,118,2,2,0,6
S00104161,102,98,1,0,0,0,0,0,1,2,0,99,2,1,0,0
S00104162,125,119,0,4,0,0,0,0,0,2,0,119,2,0,4,0
S00104163,92,81,0,0,6,0,0,0,0,5,0,81,5,6,0,0
S00104164,88,80,0,4,0,0,0,2,0,1,1,80,1,2,4,1
S00104165,75,72,0,0,0,3,0,0,0,0,0,72,0,3,0,0
S00104166,149,126,0,2,9,0,0,8,0,4,0,126,4,17,2,0
S00104167,153,117,0,1,5,16,0,4,8,2,0,117,2,33,1,0
S00104168,79,69,0,2,2,3,0,2,1,0,0,69,0,8,2,0
S00104169,112,90,0,1,14,2,0,4,1,0,0,90,0,21,1,0
S00104170,88,71,0,0,7,0,0,6,0,4,0,71,4,13,0,0
S00104171,107,104,0,0,0,1,0,0,1,0,1,104,0,2,0,1
S00104172,61,56,0,0,3,2,0,0,0,0,0,56,0,5,0,0
S00104173,104,90,0,0,1,0,0,0,0,8,5,90,8,1,0,5
S00104174,89,82,0,1,0,0,0,0,0,2,4,82,2,0,1,4
S00104175,54,54,0,0,0,0,0,0,0,0,0,54,0,0,0,0
S00104176,114,91,1,0,10,0,0,2,5,5,0,92,5,17,0,0
S00104177,125,116,0,0,0,3,0,1,0,1,4,116,1,4,0,4
S00104178,112,106,0,0,0,5,0,0,0,0,1,106,0,5,0,1
S00104179,126,107,0,4,0,9,0,1,3,2,0,107,2,13,4,0
S00104180,114,104,0,2,8,0,0,0,0,0,0,104,0,8,2,0
S00104181,98,87,0,2,0,0,0,3,2,1,3,87,1,5,2,3
S00104182,138,125,0,4,2,0,0,5,2,0,0,125,0,9,4,0
S00104183,106,91,0,0,5,1,0,0,0,0,9,91,0,6,0,9
S00104184,108,88,0,4,5,0,2,5,2,2,0,88,2,14,4,0
S00104185,135,126,0,3,4,0,0,0,2,0,0,126,0,6,3,0
S00104186,97,90,0,0,4,1,0,0,0,2,0,90,2,5,0,0
S00104187,68,61,0,1,0,1,0,0,0,3,2,61,3,1,1,2
S00104188,71,62,0,4,0,0,0,0,1,4,0,62,4,1,4,0
S00104189,115,101,0,4,0,0,3,1,0,3,3,101,3,4,4,3
S00104190,116,107,0,1,3,0,1,1,1,2,0,107,2,6,1,0
S00104191,79,74,0,0,0,0,0,4,0,0,1,74,0,4,0,1
S00104192,93,90,0,3,0,0,0,0,0,0,0,90,0,0,3,0
S00104193,98,97,0,0,0,0,0,1,0,0,0,97,0,1,0,0
S00104194,75,72,0,0,0,0,0,0,0,1,2,72,1,0,0,2
S00104195,113,103,0,4,0,0,0,0,6,0,0,103,0,6,4,0
S00104196,82,74,0,2,4,0,0,0,0,2,0,74,2,4,2,0
S00104197,111,108,0,0,3,0,0,0,0,0,0,108,0,3,0,0
S00104198,60,55,0,0,0,4,0,0,1,0,0,55,0,5,0,0
S00104199,98,91,0,3,1,0,0,0,0,3,0,91,3,1,3,0
S00104200,98,89,0,1,0,2,0,0,4,0,2,89,0,6,1,2
S00104201,96,91,1,0,0,0,0,0,0,4,0,92,4,0,0,0
S00104202,82,72,0,0,0,2,0,0,4,4,0,72,4,6,0,0
S00104203,131,112,0,7,0,4,0,4,1,2,1,112,2,9,7,1
S00104204,109,102,0,0,2,0,3,0,0,1,1,102,1,5,0,1
S00104205,101,91,0,0,1,5,0,1,0,2,1,91,2,7,0,1
S00104206,129,120,0,9,0,0,0,0,0,0,0,120,0,0,9,0
S00104207,116,115,0,1,0,0,0,0,0,0,0,115,0,0,1,0
S00104208,78,75,0,2,0,0,0,0,0,1,0,75,1,0,2,0
S00104209,66,63,0,0,0,1,0,0,1,0,1,63,0,2,0,1
S00104210,64,59,0,2,0,0,0,1,1,0,1,59,0,2,2,1
S00104211,161,138,0,1,0,4,0,0,2,7,9,138,7,6,1,9
S00104212,127,115,0,3,1,3,0,0,0,4,1,115,4,4,3,1
S00104213,121,109,0,1,4,0,0,0,1,4,2,109,4,5,1,2
S00104214,118,106,0,1,4,2,0,0,2,3,0,106,3,8,1,0
S00104215,116,98,0,3,6,0,0,4,2,2,1,98,2,12,3,1
S00104216,118,106,0,2,0,1,0,0,0,9,0,106,9,1,2,0
S00104217,61,49,0,4,4,0,0,1,0,3,0,49,3,5,4,0
S00104218,157,156,0,0,0,0,0,0,0,1,0,156,1,0,0,0
S00104219,77,63,0,1,0,1,0,1,1,10,0,63,10,3,1,0
S00104220,113,105,0,1,4,3,0,0,0,0,0,105,0,7,1,0
S00104221,135,128,0,0,0,0,0,3,0,2,2,128,2,3,0,2
S00104222,82,75,0,0,1,1,0,0,4,0,1,75,0,6,0,1
S00104223,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00104224,113,111,0,0,0,1,0,0,0,1,0,111,1,1,0,0
S00104225,96,92,0,0,0,0,4,0,0,0,0,92,0,4,0,0
S00104226,124,120,0,4,0,0,0,0,0,0,0,120,0,0,4,0
S00104227,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00104228,122,119,0,1,0,0,0,0,1,1,0,119,1,1,1,0
